zcr,spectral_centroid,spectral_bandwidth,spectral_contrast,spectral_rolloff,rms_energy,mfcc_1,mfcc_2,mfcc_3,mfcc_4,mfcc_5,mfcc_6,mfcc_7,mfcc_8,mfcc_9,mfcc_10,mfcc_11,mfcc_12,mfcc_13,mfcc_14,mfcc_15,mfcc_16,mfcc_17,mfcc_18,mfcc_19,mfcc_20,mfcc_21,label
0.0322075138166449,1457.4547591438748,2017.4519502887592,24.24491885093736,2107.145732586964,0.050317146,-469.2175,97.05877,-40.025845,-17.74218,-5.936081,-4.154088,-16.953707,-20.174229,-20.191202,-14.85849,-14.314302,-12.492663,0.38955033,3.351774,10.762363,8.954633,9.356569,11.970657,8.063554,14.4517,9.992838,non_cough
0.039160518163218,2303.015290197247,3274.4615292406606,19.027832570835727,4372.477163275942,0.03771633,-368.59937,72.508316,-15.696063,-0.76540154,2.709359,5.333834,-1.2256911,2.4320436,7.153025,5.0495977,14.166193,12.620192,-4.6832657,-0.5442235,5.1373577,6.687853,11.272039,8.001492,2.5086663,5.8183684,7.8523793,non_cough
0.0315017484065155,4219.19337604134,5673.928197780692,13.844281242512409,11364.71220454143,0.0025706321,-640.4461,83.826195,15.41492,19.26441,16.900488,26.326044,6.3503203,3.7901075,5.433026,10.102686,10.30775,5.586853,-0.8341279,3.1903627,4.715023,4.8521333,-2.305666,0.6450372,0.62211776,4.3423376,2.0860045,non_cough
0.0999866832386363,2621.2351195998285,1643.1608583175848,18.10692377890942,4060.150701349432,0.1001112,-288.4327,131.53745,-100.750755,8.144034,11.148446,0.92732924,23.6596,-21.026543,-0.6601529,18.121038,0.3095818,4.653496,-10.450619,0.2939039,13.629486,-6.9705997,-0.59267884,2.3369756,-1.1828392,5.81722,-3.468884,non_cough
0.0739172733191287,4186.821202315006,4418.140977691954,22.28954988471252,8862.544389204546,0.053227022,-249.79599,71.89912,-42.140568,-0.30214366,-32.03941,14.972394,-23.16904,-4.305134,-34.22511,-22.1876,-13.71194,-1.5006505,-15.608485,-6.6221285,-19.14908,-9.287248,-4.4400797,-20.8224,-16.883005,-7.7297716,-14.976442,non_cough
0.1480872112771739,4278.574716087488,2825.4231892842504,22.69914189162365,7288.521144701087,0.12731406,-186.7092,25.236423,-158.02559,22.324938,-37.656315,22.529648,-23.479748,-5.480563,-3.994948,2.1859202,13.499467,30.4738,23.490555,10.562357,13.264578,9.543733,4.984863,9.681592,6.9824038,-2.2314827,-8.681579,non_cough
0.2101643880208333,10032.285586146088,6381.3689960767415,10.824838441759516,17616.770241477272,0.006159805,-419.19235,19.579292,36.515247,17.974443,4.74107,16.306942,3.184899,5.600433,2.9754946,0.14522697,3.6112046,5.612316,-2.559306,1.1022396,0.58317965,-1.5443246,1.0997816,-0.9289828,-3.2709389,-0.6607541,-0.08850484,non_cough
0.2042312622070312,5005.232843101076,3098.9952495913376,15.400276444283705,8125.756072998047,0.034163166,-247.97327,79.54237,-80.95491,79.29227,-30.86748,23.997944,-7.191736,14.162468,-4.3145266,1.483439,3.669468,0.46234548,2.4935842,-3.3008997,-3.6944652,-2.7214196,1.4323452,-3.7790873,-1.3094083,-5.4062357,-0.60484535,non_cough
0.1181076713230298,4324.850182679462,3753.573027922214,20.97619034923098,8631.245090650476,0.03127507,-284.54062,53.18776,-87.91815,16.365643,-61.709526,-2.0802214,-62.850925,-25.011835,-19.605639,16.247253,5.9042916,12.282074,25.387016,36.68111,-1.5695626,-13.691682,-12.125616,-10.156121,-0.5848594,-5.944012,2.9574037,non_cough
0.0032932345154043,1733.5479933109052,3284.8325168437123,16.0135246005081,3271.9688327382864,0.0206585,-530.8108,85.69154,-16.852692,52.210846,8.347962,24.223715,1.1771125,17.292568,4.506658,15.045783,0.599951,9.582009,3.2267978,8.868365,0.3769653,5.6394634,9.68828,2.647469,2.6723235,1.976088,7.328901,non_cough
0.0357952150084317,1549.677429089396,1802.869141065676,25.547347596176092,2754.289134959949,0.09158861,-322.20627,147.24765,-71.673416,-6.7374296,8.536293,-13.328547,-29.00494,-15.209696,-13.920255,-18.440863,-22.006344,-17.96977,-9.562413,-10.366039,-6.219818,-6.933358,-13.487135,-13.096484,-10.195089,-13.159325,-7.522743,non_cough
0.0290044096327319,2883.7865653821605,4036.257139239074,13.891522140032816,6145.775964481314,0.009997086,-474.43353,106.65848,-16.599508,38.12118,10.434283,18.620369,9.610768,23.089912,10.379665,8.716648,10.435396,8.897889,2.2965746,5.9803176,6.7975135,7.5996675,5.616567,4.4628954,4.169273,7.4002757,1.2640904,non_cough
0.2531298027663934,6937.866624816819,5261.9384755175,16.341046741137813,13414.479540215165,0.13494503,-100.131386,60.480717,-8.978104,31.735483,-21.21316,23.81455,-15.594386,16.82793,-11.118906,23.821486,-14.822979,14.890267,-10.130604,9.376899,-10.027828,11.910779,-8.881792,9.798349,-3.6335185,9.607586,-7.702532,non_cough
0.0164651448097302,2230.339795648146,3103.4575812550347,17.370417621775264,4102.178919797688,0.028282313,-420.30368,146.73877,-49.039734,15.733336,37.350056,-11.95105,-17.591656,4.718979,-10.1081085,-14.189901,-9.031898,-4.610069,-8.5414715,-9.042036,-5.823941,1.1957194,1.4580392,7.0976653,10.863176,12.457411,10.0317745,non_cough
0.01171875,769.0524461011197,1369.0785763373965,24.97589494925097,1101.5203778835837,0.29529974,-312.17844,133.55693,-21.481405,30.341442,14.295876,-17.858305,15.013887,-2.7340443,-30.24002,-16.59252,-13.706956,-23.40397,-20.340334,-10.166615,-8.340218,-11.212241,-12.769085,-15.03309,-11.002396,-8.7810755,-14.516366,non_cough
0.0666861979166666,3161.271438500903,3607.698379130181,16.083913207031664,6616.020833333333,0.008626674,-420.02997,126.3411,-34.98373,31.51928,-17.886591,8.48812,-6.037321,-3.3530903,-10.224821,-3.7714815,-7.4344583,-3.7228103,-5.438184,-9.031473,-9.5763235,-12.816192,-9.691009,-7.995275,-9.439736,-10.585011,-9.697574,non_cough
0.0396977906586021,2784.939502670943,4180.436669573358,17.377907627948563,6448.847026209677,0.035529066,-392.0876,85.45298,-20.862638,23.600773,0.9643269,15.826734,22.88653,11.747115,33.449646,37.360336,26.023108,21.066948,-6.3067656,-9.729573,-1.9415641,11.376406,19.178259,10.804657,-1.7026379,8.673528,8.826421,non_cough
0.0664708978290498,1936.8045305031676,2406.117375335245,23.67344507063197,2501.3398072429904,0.026579542,-489.91812,104.716545,-67.55221,-7.037392,-24.153933,8.003776,-23.636652,-8.202368,-23.831404,-14.149925,-5.8080783,-3.4431913,11.179457,12.810214,44.784267,51.0897,30.831463,1.4066329,-15.668633,-5.8117385,5.202695,non_cough
0.0357013395948753,3633.958020788629,4977.495630596564,15.33628461271728,8583.03932760561,0.006016014,-562.32715,52.752377,9.725036,-3.3877194,-2.1000516,-0.12080497,0.18352772,1.6204054,2.231542,0.024447707,1.3226261,5.673463,8.948146,10.74658,11.09454,10.911169,10.2176,8.116905,5.2036443,3.936178,3.4739506,non_cough
0.3263671875,7808.217467883759,4797.871505041325,12.710168273986056,13208.466796875,0.123016976,-123.85376,26.192293,-19.465557,23.465881,-23.479567,18.763002,-13.869655,5.0898376,-13.335891,4.5671973,-15.958503,6.928503,-11.822491,5.955337,-2.4982462,5.7422433,-2.4318204,0.6554651,-6.338564,3.3012166,-4.71586,non_cough
0.12335205078125,4591.885915776097,4527.407293733864,14.413926317907627,9712.820434570312,0.2979892,-16.912191,98.13358,-30.802467,23.906326,-24.932705,9.358194,-14.122124,14.007006,-11.706978,14.100636,-9.588703,7.301815,-11.045624,9.230207,-1.0053236,7.1060815,-0.8391545,2.3517408,-1.0108126,-0.12891746,-0.018361866,non_cough
0.0503875106776765,2506.3646472113805,3247.117286041785,14.83520370487586,5157.815280644932,0.13463692,-229.23846,135.25705,-1.2430222,53.37864,13.070571,15.320594,4.245191,10.445468,2.042831,3.5088987,2.6051457,3.4653206,-0.351142,1.2991874,0.10739254,-0.51835424,3.2003827,-0.37050286,-1.3280278,-1.4536406,-0.3932931,non_cough
0.2881155303030303,9344.155429952922,4917.207125420055,11.941773109477868,14799.835759943182,0.0423433,-213.5798,-47.94077,-34.052383,30.01264,2.5605266,17.08669,-1.0206803,12.632874,-14.743946,1.7158055,-4.954833,5.847624,-9.49574,0.114367604,-2.5814407,-1.7741412,-1.2948543,-0.58774775,-1.8837525,-0.81834817,1.0422881,non_cough
0.0053453495716168,271.6186491021618,981.12857842947,21.866856298003103,315.80769785259224,0.12869525,-436.46286,125.61437,74.35334,45.462456,35.54877,30.003996,23.627718,15.224051,8.126821,3.4960983,-0.53189015,-2.7933977,-1.1424992,2.899616,4.9622145,2.5455542,-2.110156,-4.6143775,-4.0498977,-3.5177946,-4.659589,non_cough
0.0355970916024881,1891.9104805334027,2569.072474678423,26.94647564560817,2549.7455615002964,0.045753583,-494.0653,62.872086,-62.477974,-22.85161,-34.305515,-7.3713956,-36.593964,-16.32794,-10.203186,25.33026,32.267998,13.751351,18.233015,-0.41978475,-7.4489655,-38.681904,-29.76292,5.018947,12.061007,13.825457,16.307419,non_cough
0.0187475887345679,1133.5270940362095,1726.8577645521314,28.320662736767463,1973.168041087963,0.41940498,-198.65544,140.74675,-41.054768,28.00897,-2.9684267,-5.437967,2.137211,2.053942,-22.450392,-12.143713,-3.7317915,-10.434432,-18.143744,-11.505322,1.9276488,-10.016217,-8.127379,-3.332859,-6.3989005,-12.4446,-8.284948,non_cough
0.0942314680232558,2570.470244511948,2588.573991546946,17.307146667088034,3984.293581940407,0.040827293,-314.9641,156.76228,-42.665638,24.818916,21.440075,17.377373,-6.653302,15.88316,5.926432,12.200331,-7.4238486,5.8057585,-0.87766737,3.2031147,4.0893035,0.63202584,5.403154,2.6017585,5.0142536,2.7351649,3.4010544,non_cough
0.1189655807783018,4211.7930515109865,4103.84404730831,16.51370057235386,8733.948444870282,0.02397599,-268.57535,116.53878,-45.178623,31.142168,-27.277033,37.714092,-24.639341,17.95614,-28.3879,6.429927,-21.38569,21.859482,-10.573227,7.58572,-5.97762,7.621655,-0.10465921,11.282484,2.7990193,0.8059241,1.4718175,non_cough
0.4767477101293103,11177.314445179123,3629.695047236064,18.79964741475599,13883.718345905172,0.097386606,-364.12616,-127.71715,10.671195,21.672247,-38.430305,17.599876,-30.56049,-4.0794306,-9.25811,-5.6125674,-29.8433,6.027178,-1.878597,-20.071354,-5.5564137,8.195432,-7.388655,-15.479301,16.41479,-14.865769,13.407495,non_cough
0.0349992566847112,1520.1086307471212,2185.332065493338,24.32751345821617,2364.526559424213,0.19231777,-205.83487,157.08461,-61.711246,-4.2441106,-20.316229,-5.059883,-1.8107711,5.324844,0.47746122,-2.1563396,-6.2854557,-2.4326622,0.84940755,-2.2398922,-21.844717,-22.806105,-21.636429,-28.991943,-26.027948,-18.975876,-19.978294,non_cough
0.0580182352088167,2491.880223174981,2984.814637354741,17.380528780762535,5487.469524905742,0.13248962,-120.48846,167.84035,-49.271187,24.780912,-61.64596,12.146036,-21.403498,4.198359,-26.604292,-4.124498,-16.957912,-3.5999393,-6.066078,-9.767898,-3.1144443,-8.0866785,-4.570478,-6.748348,3.6872902,-5.555066,3.454428,non_cough
0.1488620923913043,5769.996428037441,4822.603730375065,21.53220747874308,11360.55908203125,0.057820376,-195.36223,29.528112,-45.50277,6.372653,-30.752148,11.21285,-44.201416,-16.085264,-26.92828,-11.417109,-14.104263,-8.479128,-20.201275,-5.5971045,-7.902979,2.787806,-2.5787854,-2.558071,3.4388878,4.201349,3.7795002,non_cough
0.0230103955191415,887.6785838803057,1076.1913762752258,16.43085931937887,1614.2907799811485,0.12839319,-236.50616,247.29517,-19.288807,5.2268295,24.73626,-12.351796,0.032053035,-1.8572996,-8.78931,-4.499183,-10.190064,-4.8626966,-5.5832253,-9.906748,-0.35794798,-2.815327,-6.105137,-0.4273309,-2.415466,-0.08041168,1.0341291,non_cough
0.0019880022321428,390.5515725775832,1314.4759410382203,13.234863419341377,493.7255859375,0.17345619,-425.4721,116.62937,61.30763,41.232605,31.087261,20.263203,21.865261,23.939478,19.688238,18.188475,17.827194,15.687329,15.795021,16.84271,16.168877,15.21491,13.201605,9.937089,8.358747,8.082574,6.5962143,non_cough
0.02099609375,744.8539039818526,1477.382603427403,17.9804806327665,879.2724609375,0.14677228,-328.0985,189.81436,47.361202,16.26356,17.92908,12.730738,0.8057547,-0.743777,-8.399903,-9.839561,-8.464898,-19.02929,-13.137785,-1.2776614,7.6823764,19.110693,21.773928,15.370176,3.3605287,-3.559517,-8.031734,non_cough
0.1486015945184426,3529.169869585479,2810.4309945563864,13.93972026391674,5696.061731557377,0.01845049,-453.83078,110.74296,-49.779793,28.83934,12.615125,-25.23782,27.413189,6.0286183,-11.108491,20.516026,-6.176249,-9.563928,15.487154,-7.5759645,-5.5365276,9.360233,-6.5035934,3.040377,6.3571577,-10.725063,3.4981325,non_cough
0.0437869510135135,2270.853606286878,2782.827066125148,14.073243290786676,4676.196948902027,0.37684587,-47.07179,168.49777,-43.810566,34.789623,-2.1021073,13.046086,5.2614794,-0.99625766,5.6367292,-0.72949934,2.098981,-0.60925686,2.5797248,2.5706027,1.577755,2.9370806,0.15234533,1.9802368,2.9785585,1.0812161,0.40636763,non_cough
0.0809723735381729,3755.1961819902776,4210.564668585261,14.204409282150042,8145.860598935348,0.013797232,-368.65714,113.602,-15.304333,27.945625,-11.004862,24.103077,0.91486293,15.4914665,2.8078504,8.649625,5.9106727,0.46546805,0.020678151,1.6943039,0.94028443,2.2848773,2.0068593,2.406818,0.7497321,5.121915,0.4395676,non_cough
0.0585903473432055,1304.65355673712,1149.8218093810035,26.675595606125157,1709.3011623475609,0.10851915,-368.74738,157.35698,-60.966095,-45.366245,-5.8389044,-17.602419,-21.696915,4.009797,0.11456969,-22.250278,-23.225384,-10.8174515,-1.4771734,-3.078621,-0.3387253,-3.615633,-9.763917,-15.323807,-9.206948,4.220203,-1.7041368,non_cough
0.1945688100961538,5277.064911366657,3649.94836563228,17.072091167951687,9378.206881009615,0.08063859,-164.90646,69.24988,-69.599464,67.113495,-21.169706,43.039776,-8.775714,29.568851,-9.695746,15.368204,-5.2384853,7.096763,-3.225319,-0.014153011,4.475516,-5.1726747,3.5846944,-4.0895705,7.700187,-9.703016,2.022638,non_cough
0.4162869643153183,10955.231887546212,4600.728603504582,18.08246340114204,16833.567263656332,0.0626497,-416.8358,-42.05781,47.116726,16.445637,-6.94985,-3.8904061,-30.708353,18.145535,-3.3133366,-51.502934,30.392557,-34.622498,-23.979675,8.237409,-14.3717,-5.9928317,18.008251,-13.053838,28.27563,-22.183758,9.493843,non_cough
0.3498932594476744,8187.403829821461,4528.111252739706,16.391962167367325,12963.739439498546,0.019111734,-280.44293,-5.6237674,-25.63767,41.7361,-19.61307,8.997665,-34.560387,-2.4679847,-22.35613,4.1659665,-17.193413,-7.8234315,-1.8766868,0.53560925,-0.7015539,-0.41279274,-2.6817362,3.6075964,-2.7789497,2.1441176,1.9115006,non_cough
0.114818599550464,4536.321138538213,4663.59117277575,15.655155645662717,10106.466497788571,0.007889208,-366.83527,103.61352,-23.323715,8.147891,-34.684967,11.572735,-22.079231,7.0378075,-13.135283,-1.7401155,-7.364253,-1.2902907,-8.096792,1.7071204,-5.391723,9.831874,-9.479751,5.3656106,-8.183031,-0.3692098,-13.485755,non_cough
0.0384631942430394,2246.467806639377,2982.9117525346564,18.564380502605704,4617.498142038863,0.12888528,-179.26581,152.5051,-29.87088,13.609486,-31.434952,4.5833187,-18.921556,-14.380716,-12.299157,9.111771,-13.270997,-11.472707,-12.167606,-7.6308956,-7.46633,-6.8092146,-0.6059374,10.337235,14.238221,7.721385,12.327565,non_cough
0.2159529976222826,5963.353507823869,5055.347124132543,15.674226113608974,12079.75246263587,0.014712529,-410.3458,79.717384,-30.003609,19.151745,-23.56228,33.89061,-14.237408,22.310144,-13.720963,12.105564,-6.4064846,16.279797,-7.3764935,2.2399967,-9.039633,7.404194,1.0646275,-8.408664,4.025415,-3.880324,8.590363,non_cough
0.0203778835836909,2105.0995997081527,3506.840561494071,14.447458498855068,4764.84500737661,0.01684792,-479.4048,139.91547,13.235712,6.0215735,12.717918,2.9402022,1.154548,1.6688244,4.0355797,5.647642,4.834323,5.2528486,6.605645,6.826404,3.0589871,2.4821699,3.9549708,3.6218755,2.6951213,1.6617374,0.9433436,non_cough
0.0569432218309859,3168.362241475222,3912.039402884281,16.73869970625687,6930.35527618838,0.06224269,-300.00836,120.69872,-11.861222,21.669407,-16.576904,7.2354984,-17.564947,-3.264143,-12.334538,-1.9322379,-8.0138035,-3.790453,-5.6203055,-6.96291,-7.542539,-4.224469,-4.729089,-3.1113944,-3.7865012,-2.6994674,-1.0605195,non_cough
0.02259765625,1806.867751332367,2732.6732620292432,14.216961633345123,3797.595703125,0.056435548,-277.6591,158.8775,-17.137163,28.255949,5.2690077,10.601553,6.7009363,4.5566134,9.821735,3.7239969,8.058908,5.534859,4.165281,7.4180827,6.381121,5.705769,3.0423613,3.7614858,2.8728366,1.9231827,2.6166337,non_cough
0.014892578125,946.8324255263256,1786.0098122823554,13.832852529569957,1644.2138671875,0.20061891,-276.37216,187.64441,47.002014,27.741098,16.540873,16.877974,7.162782,1.8787719,3.799401,3.6531804,-2.0536494,-3.4708874,-1.8824714,1.8669158,-1.5807296,-2.3984854,-2.2685704,-2.9828842,-1.5416205,-2.5386403,-1.5746269,non_cough
0.0773879011015325,2754.944777250974,2871.5548511849784,14.200650425248975,4974.444930854885,0.12322505,-111.189156,150.50737,-76.94732,1.4768989,-32.127476,6.7515607,-12.910383,-0.50382924,-8.573766,-1.2002065,-2.712132,2.5471451,-3.1578984,-1.4341013,-3.4440055,-1.986301,-2.5627952,-0.16883618,-4.225861,-2.3556302,-2.6213675,non_cough
0.2474645627900232,5468.887722543955,1800.286611142485,24.1411559774619,6664.551347701567,0.081677064,-593.3959,-47.133553,-109.63425,81.429016,3.6856914,-18.85663,30.426796,-40.86941,8.2460375,26.385717,-30.464397,21.9166,10.422,-32.4834,4.1550198,13.087101,14.703955,-4.4329276,-32.649826,8.3017435,27.063526,non_cough
0.3533278245192308,9727.257819117489,3620.111582451658,15.669539215785152,14533.255709134615,0.06183102,-366.80252,-115.31498,-18.1684,47.023438,-30.459612,35.10123,-7.0800858,3.6007547,4.0824857,8.273025,-10.39434,16.808035,5.6129537,-0.6671482,-3.4790387,17.977837,-8.037499,8.11058,4.4636106,-9.030529,22.235964,non_cough
0.0240259415064102,2019.8989855696652,3758.9900712503854,14.206487535166143,4782.211538461538,0.030000383,-479.29373,104.70018,40.338688,17.51887,15.014503,17.254454,16.773695,11.0223675,6.1708565,4.4624367,3.7502487,3.8411624,2.2838504,1.5001156,1.0030028,1.5612437,1.8898222,1.7335473,2.2556384,1.6758109,2.0855799,non_cough
0.1552770882009345,4476.643444469406,3018.890529063181,19.073569403103903,7518.2273108936915,0.07045475,-534.21265,8.317103,-75.21999,-22.600183,37.163967,37.863235,-8.090607,-29.035717,-6.461006,14.739244,12.039965,-10.819028,-13.339037,5.4527574,9.718991,-5.1484957,-12.213685,0.28742284,5.638347,2.9678023,-0.62934333,non_cough
0.0907036234773781,3679.112775147888,3739.9500726360343,16.23899260675934,7629.348761963457,0.015436504,-302.26587,120.48,-43.735867,45.479332,-29.420725,15.904345,-17.927639,17.950092,-5.7663827,13.886912,-8.701226,14.067158,-0.9662046,8.439073,-6.222118,8.874142,-2.1137435,5.191702,-0.2351892,5.958309,0.9139962,non_cough
0.0745144065366972,2647.579367055977,2662.2966913292835,22.78839728121538,4573.533812356652,0.008187485,-487.39078,124.71907,-98.35901,23.795723,-0.30639488,-8.839174,17.32004,22.225428,10.257326,-4.159974,17.54317,36.713295,10.372862,-16.460524,-22.641644,-17.887314,11.047378,17.094143,0.77158797,11.1761265,2.7133083,non_cough
0.10009765625,3205.2744545539163,3238.854349589067,20.86500257796392,6616.370294744318,0.10198964,-267.02457,111.368935,-68.55676,3.4572484,-40.84197,-7.037282,-18.53194,-28.126049,-0.35646763,7.2841477,-7.57369,-4.837921,-3.692368,-9.268716,17.568949,-2.5035956,-24.56236,6.990115,-5.8686852,-1.9601312,-1.5811712,non_cough
0.2263857601610429,6877.072432351634,5667.052845782126,14.605668422290718,13852.256728096245,0.017036736,-480.322,38.814087,-26.803492,-21.649967,-41.945522,-18.852388,-29.092302,-14.618694,-14.699431,-7.3767533,-1.4300779,-1.3874981,0.5756104,4.828394,-0.02806784,1.568136,3.0140684,2.9791265,-1.1815532,4.068499,0.7858137,non_cough
0.1471354166666666,4040.4338536305286,3065.870571314545,19.7238320606609,6434.12109375,0.005508523,-530.37866,106.68965,-50.084885,94.50841,-8.337954,-28.477882,13.206704,-22.367393,2.4852693,-22.314362,-33.098854,-5.482141,-31.047544,-21.32389,14.058494,7.806664,-9.084912,1.7866827,0.75815654,-14.875377,-2.2378337,non_cough
0.2213664504716981,5131.762512908585,2648.910663065811,18.405958407223437,7127.896521226415,0.005732255,-488.05884,41.89686,-106.03363,55.351128,-10.514302,-9.274453,6.807371,3.0623186,-21.828613,-13.316655,-19.10304,-7.1249113,-0.32715327,-9.464962,4.1920753,16.65411,-3.6652262,2.5338311,6.240406,-2.9531019,6.307639,non_cough
