file_name,mfcc_1,mfcc_2,mfcc_3,mfcc_4,mfcc_5,mfcc_6,mfcc_7,mfcc_8,mfcc_9,mfcc_10,mfcc_11,mfcc_12,mfcc_13,mfcc_14,mfcc_15,mfcc_16,mfcc_17,mfcc_18,mfcc_19,mfcc_20,zcr,spectral_centroid,spectral_bandwidth,spectral_rolloff,rms_energy,label
cough_363.wav,-686.8309,49.67865,8.737643,13.256611,2.2708974,8.860392,6.238482,8.0831,1.794133,3.094568,1.4287982,0.2576571,1.1190445,2.7114344,2.7859628,1.8234593,0.7272444,0.7858308,2.0563257,2.7301126,0.11200568547471229,6703.963202553491,6395.525158359774,14845.324122927392,0.0013275982,cough
cough_171.wav,-330.9544,142.71213,-81.45735,9.856703,-15.806675,10.557207,-5.805527,6.4727826,13.696192,-7.024837,-14.108327,-2.6472716,-2.6363196,-3.662554,5.306024,8.094994,-0.8502606,-2.2458224,-3.6065378,-6.3174295,0.07919921875,2690.7462425581557,2584.2683993617343,4600.6884765625,0.035858646,cough
cough_386.wav,-207.36238,150.57327,-62.19001,13.232331,28.560818,25.064545,-18.558628,2.632788,-38.226013,-18.632793,-6.9949565,-15.284816,-13.247062,2.1951244,-7.8563004,-6.4905396,-13.163336,7.5155935,-8.253983,-5.3340464,0.05902099609375,2319.561993050419,2648.3407792570965,3497.607421875,0.12658533,cough
cough_326.wav,-221.24341,162.76755,-90.3422,1.3157716,44.195644,-20.943573,-10.009215,-6.921445,-36.026737,-17.586607,-7.9652953,-12.714935,-10.998396,-24.444256,-22.75062,-9.279118,-17.26275,-12.143734,1.168084,-11.074167,0.059492631392045456,2023.4797528961667,1629.2265160430193,3654.7718394886365,0.20128746,cough
cough_80.wav,-381.05646,190.80994,-45.280483,3.6319988,38.377148,-27.663237,-7.537107,17.87439,-16.265638,-0.11815746,22.542437,-3.265874,0.3707229,13.239323,-7.2061834,-3.891886,9.551719,-4.3392467,-1.3771408,10.191297,0.047495601741412215,2069.86127258739,2548.7578073247014,4025.9422709923665,0.016187893,cough
cough_283.wav,-486.3319,89.84701,-8.896837,37.527657,-1.7304991,2.3789663,2.3276196,12.47822,2.9125614,6.5845776,-0.7870535,5.4584584,1.411682,1.193247,0.16015022,4.816255,1.4153646,1.0474238,-1.8780459,-1.6737628,0.10407090724859022,4588.6005270892065,4711.413892110773,9682.534308182565,0.0048020626,cough
cough_182.wav,-223.02715,86.26641,-17.345741,10.511723,-22.433266,-14.340295,-16.294916,-0.10808299,6.3087363,0.53522867,-10.128094,4.027454,-8.560212,-10.506366,-5.0062647,-1.0567286,-3.7404366,8.418985,-3.5335882,-4.9838443,0.10151737830033003,4492.295261837324,4513.351933221746,8986.66557085396,0.08040401,cough
cough_44.wav,-361.63885,109.217415,-21.504448,18.5111,-5.8018365,16.164507,-3.5409632,-7.8577857,-3.6666553,-10.706738,-0.3881975,-1.8848057,2.8334966,3.0695536,4.8758636,2.8869703,-0.11961747,-1.2180926,1.0042907,2.4422162,0.07584869993763858,3393.684460570246,3808.6363176664504,7281.007483370288,0.033270847,cough
cough_116.wav,-367.46112,91.2573,-14.522509,4.1773777,1.7400833,-2.9410243,-17.363493,-14.025314,-3.9915683,-6.9567003,-10.448311,-5.3817754,-6.9060173,-6.3339734,-6.8448105,-7.03923,-3.4371302,-6.7308493,-6.3440742,-4.32958,0.08368234536082474,3865.7910044390715,4293.255436440551,7850.945017182131,0.027480654,cough
cough_38.wav,-138.65817,144.34036,-70.73665,19.750055,-20.562206,17.367958,-14.90585,0.3065475,7.4680076,-18.451748,2.2367208,-16.371984,-2.0629199,-10.331072,-2.4195328,4.669671,-7.9448647,1.3196084,-9.874456,2.882891,0.09872833418715847,3192.50339739948,2823.8876655871813,6038.729508196721,0.19754255,cough
cough_28.wav,-433.9302,70.459496,-17.373514,21.634153,-6.7849045,13.597302,-2.9444826,5.295673,2.2021239,-1.7343838,4.0572906,-5.004965,3.239216,-3.4636872,0.23498577,-0.5042656,-0.872338,-0.604914,0.090790965,1.6757498,0.4035038985605315,10659.7963686229,4650.385420647758,14801.888533464567,0.040903747,cough
cough_205.wav,-112.34584,52.657307,3.5572238,9.422175,-2.7290876,20.294123,0.6534841,10.86771,-1.6214379,6.7679744,4.980285,2.9424784,4.758371,4.753677,6.236582,4.920543,5.9008904,6.8767605,2.7086403,5.0838366,0.13943281566509116,6579.94865638309,5811.536460945015,13352.476090373902,0.22085322,cough
cough_347.wav,-477.1107,75.12185,-10.741007,4.9189253,5.4231896,13.973172,9.33154,5.0931277,3.7201092,4.388045,1.8636104,1.7325588,-0.99302197,1.6951686,-0.39671418,-0.85932773,1.0142915,1.953025,-0.3314546,-0.5565572,0.09699887704577799,4585.352066672855,4887.023830906471,9657.825471418406,0.0093587255,cough
cough_193.wav,-124.454056,116.3148,-27.647314,4.279262,-21.36202,26.953001,-19.184649,-13.736953,-29.895933,-14.809274,-25.59482,-2.502379,-9.241555,-9.395942,-3.4317236,-1.8583598,-10.169487,-1.3016872,-3.0829086,-12.408787,0.08249733664772728,3662.7298077840624,4280.86761817115,8432.695978338068,0.12405727,cough
cough_346.wav,-433.3863,93.211525,-12.342422,5.450491,-24.780153,22.220177,-14.795956,5.526345,-12.575822,-11.155092,-10.367014,-2.829957,-0.21518542,-4.297621,-7.760802,2.4234328,-1.5971882,-7.6028347,-0.98749804,-3.4735537,0.13336023985239853,4401.05868337998,4351.727479322429,9065.955265509687,0.012592225,cough
cough_97.wav,-306.71332,169.64798,5.926561,-17.236458,22.787151,6.0120816,-18.36506,3.5625703,15.7547865,-5.2385077,-7.771455,8.434779,4.3765492,-4.724573,4.3311596,9.613692,1.6601673,1.3486398,6.709805,2.3720279,0.024710632456616054,1195.8887579187074,1972.5894720338301,2294.2821312364426,0.0785534,cough
cough_413.wav,-480.69885,95.074646,13.349994,16.667545,19.9775,22.41243,3.8962483,10.706368,14.002252,10.706293,17.025068,18.95472,19.074942,9.902152,8.533278,12.293377,11.419878,5.778574,1.4932607,2.9799602,0.005158600983796296,921.6342806225101,2390.751877939807,1431.9580078125,0.04712606,cough
cough_271.wav,-4.415499,98.00152,-52.739067,18.866724,-22.386755,-8.814777,-30.962646,-0.6268576,-12.320236,6.996814,6.2609706,3.9236562,-17.092907,-0.3241012,2.418835,-11.501461,-15.293734,-6.730859,5.768933,1.6143736,0.11598224881329114,4163.473088520969,3885.51134492565,7735.8713657041135,0.34609193,cough
cough_5.wav,-439.31216,106.85513,-15.007955,27.754751,-4.4822793,17.157816,1.9262239,2.951436,8.236382,-0.87236416,1.3873671,6.5885024,-3.087121,3.1234229,12.470044,2.0568845,-1.3462355,-3.3084376,1.8809792,-1.9153177,0.08897350680443548,4270.948028792415,4642.113938569749,8845.38810483871,0.008688124,cough
cough_175.wav,-112.86576,75.16758,-35.634727,16.059483,-33.213474,3.486595,13.808117,-14.455755,7.7464643,-2.5163765,-20.891773,-6.032446,-3.1577406,-2.2211509,3.2354195,-2.3166761,-6.042789,3.7008111,7.589692,1.6324345,0.15284962697072071,5021.030475348516,4416.166007906744,8216.953916807432,0.12969585,cough
cough_260.wav,-355.32608,88.22849,-20.15016,8.739632,-7.9743314,4.8346605,0.06286545,6.5282555,-7.5567293,-16.210735,-10.998421,-1.0564389,-4.112692,0.112541,-6.1368814,0.21486683,-6.708065,3.1035,4.844501,0.7765884,0.12666529605263158,4820.848741412719,4913.1431394584715,9908.446751644737,0.025585068,cough
cough_381.wav,-142.80472,90.13311,-52.445705,11.408932,-33.599033,6.11876,17.95257,-7.6085715,4.9604883,-8.85772,-14.81377,0.8993718,17.373201,6.923531,-5.654119,0.6389314,-4.3310966,3.7646737,5.9259243,-6.0323925,0.130568549177116,4237.433914937432,3917.874388319077,7351.530049960815,0.10576895,cough
cough_336.wav,-214.20381,196.6079,-87.63378,30.84507,13.862904,14.255177,51.77534,-34.05861,-7.1762567,21.345633,-33.216557,-2.5459921,10.939757,-8.389009,2.328758,-2.484944,7.544063,5.4748263,-1.4570129,18.026466,0.08018663194444445,2273.522203018095,2198.0043717526128,4500.439453125,0.14932328,cough
cough_200.wav,-316.0663,127.889275,18.151007,44.476273,-0.4287259,18.998304,18.294588,11.117337,13.300427,0.6778698,15.479199,2.7547405,-9.014627,6.456519,9.592954,8.950091,3.5902414,2.5185146,4.912778,0.21790239,0.023129670516304348,2389.248353478038,3879.76561619601,5914.141049592391,0.08974872,cough
cough_73.wav,-500.8549,87.574,29.012945,17.372747,2.967084,1.3612441,7.506281,5.5092163,-0.30366322,0.9087152,1.7523748,-5.174054,-6.20523,-2.7909987,-0.09731363,0.7392147,3.0384223,3.46603,0.12705395,1.8180864,0.06330371957964602,3922.7251587261253,4794.540814679819,8521.70907079646,0.023019554,cough
cough_150.wav,-427.18225,103.0528,2.091306,29.925344,-12.822445,18.105648,0.2400843,2.1202934,-7.326131,-10.11372,-16.08793,8.758826,-2.5465772,-7.2424045,-14.012306,1.559887,1.6882473,1.9300278,-4.7486396,-0.9927353,0.08677774032360407,3889.1738598386432,4280.931034192564,8578.959291719542,0.011987641,cough
cough_117.wav,-489.8455,138.07506,-42.427647,-32.374847,-14.4327755,-11.332858,-2.1241398,-0.46902642,-3.2673194,-1.5624189,-3.1879733,-9.065318,-0.9322605,0.018530471,-1.9545311,-0.29596,-3.5768235,-3.5323277,0.41057307,4.7961016,0.06757354736328125,2942.4315711108866,3835.4772968801108,5069.588797433035,0.007896635,cough
cough_306.wav,-367.10703,90.072136,-8.804447,-3.8012807,-9.022307,13.288337,7.466104,6.5397186,-5.26795,-1.6570522,-4.8186436,1.6067314,-6.3187113,-0.96471417,0.019936893,0.83585143,-6.693601,-3.8303668,5.6216683,5.4941645,0.057053522478070176,3253.5854347539803,3983.640007160247,6650.888671875,0.050014973,cough
cough_349.wav,-198.99814,108.23714,-58.192795,15.595757,-27.597502,30.96903,-15.407558,-25.15505,-28.674107,-9.317639,-26.591799,10.778715,-6.6445208,-11.544118,8.259812,7.6834683,-5.341391,-11.20927,19.980001,-1.0724394,0.10159617456896551,3445.959353433664,3225.7686778353973,6413.924434267241,0.09434619,cough
cough_26.wav,-470.0432,126.787094,-25.995564,-3.279186,20.340519,-7.1265426,-16.668207,-0.44315508,-16.459589,-14.338199,2.115115,3.7130795,-6.0893226,-11.055933,-8.463537,-3.5187864,-8.09402,-7.2801423,-6.0319753,-6.264898,0.07213190482365145,3204.681845710093,3829.497523651548,6102.146006224067,0.013685266,cough
cough_216.wav,-303.0552,63.525154,-37.301197,29.227907,-22.544037,11.152064,-1.9194809,-4.5695148,-0.11774151,2.965867,7.613686,-7.8000617,1.8110237,0.63846356,0.814942,5.5933313,-1.1744074,5.7718034,6.8267474,0.6640168,0.19590039715719063,5291.224322057689,4013.59965190321,9896.343279682274,0.07028252,cough
cough_267.wav,-310.9843,134.9535,6.571793,-2.0954275,-7.661895,-9.574876,-12.87967,-22.672634,-9.237259,1.7810847,-5.246751,-9.339954,1.7056139,4.126059,-3.8164847,-1.521069,-1.8462873,-3.6239016,-3.5511518,-3.61935,0.04682960864873838,1667.3398754096436,2166.9135571512707,2737.605048555777,0.111200705,cough
cough_163.wav,-438.7285,87.22936,-19.908388,5.883318,-6.2192383,-1.0566927,-6.638376,-1.8597927,-4.161984,-6.353658,-2.3105748,0.79986626,-3.2444167,-2.579666,-3.075712,0.72095454,2.5083182,-0.2922897,1.5510634,-2.6082253,0.05456814236111111,3191.418203950702,3802.7974641725564,7053.260498046875,0.029761288,cough
cough_228.wav,-247.03784,130.87616,-85.93554,5.4795356,4.6740994,19.234863,-14.452871,4.170666,-12.920415,-34.56088,-22.810373,-12.485481,-17.36042,16.978697,5.802718,2.0148718,-6.6884346,10.064112,2.1676428,-10.448651,0.07454283047566372,2813.6090298600457,2811.0451134732525,4513.397486863938,0.08610091,cough
cough_129.wav,-360.72037,85.96103,-39.771126,23.590559,-19.368484,-1.7132019,-13.327415,-2.7270517,5.579677,-15.211185,-10.552271,-4.2088,5.78612,-4.689569,-2.3940132,-3.996653,-5.0005255,0.13704331,-3.2078846,-2.6181173,0.1464662688770933,4740.063968759826,4106.8831734833975,9179.173519736842,0.031421453,cough
cough_41.wav,-249.46814,141.82521,-26.07173,34.098473,-11.047722,7.926108,4.341762,-13.262375,-3.1963606,-11.1996765,1.0310379,-7.5551577,-15.293907,-2.363798,-4.6227756,-5.478895,-5.4377346,-3.5541866,1.7033191,-3.8411684,0.061704174440298507,2775.492595243195,3118.881794011964,5752.821828358209,0.06993502,cough
cough_422.wav,-256.54236,175.12642,1.1690917,-1.3787758,6.959784,-14.27187,-6.785546,-4.3958607,-24.440516,-25.338137,-14.99265,4.0212917,-8.572525,-18.467352,-17.98302,-2.1771734,-7.7058,-14.118153,-13.572805,-1.8367447,0.032267252604166664,1689.0534264595656,2724.931551660292,2716.7724609375,0.10961295,cough
cough_269.wav,-349.00052,102.57344,-31.795107,13.8908415,-13.338726,-6.1836505,-7.4489408,-19.754982,-2.9768858,-16.884289,-7.894217,-8.541143,-15.824856,-3.837352,-8.751046,-1.04503,-0.45385635,-4.0524435,1.151717,-5.054096,0.09596046241554054,3106.899429679043,2922.434575209465,6378.774941934122,0.04123632,cough
cough_76.wav,-252.48557,97.14748,-69.36267,21.532291,-15.921092,13.1362295,-25.673496,-10.214231,-18.364456,-11.416863,7.8416915,-11.9902525,7.3836303,1.4633756,3.6302817,3.2037647,8.1306,-2.4189699,-5.2414255,2.475656,0.10609129424941245,3919.7633836561363,3385.082793342692,7403.055229142185,0.13333885,cough
cough_133.wav,-288.25873,97.060074,-20.826681,4.6261272,-27.562328,13.457555,-7.6325545,6.546201,-6.5509887,-13.470321,-27.103405,-18.245068,-4.375286,-6.1307516,-4.425893,-8.910917,-6.816984,-8.072268,-4.567011,-10.305318,0.0726219383445946,3229.8450244555193,3625.853379272684,6881.778927364865,0.06436395,cough
cough_204.wav,-280.02963,141.77716,-29.196474,9.999194,-9.455325,12.934537,1.6547189,-5.274391,-7.2524486,-2.6490562,-9.239818,-6.3243876,-0.82121015,5.856888,2.635078,-0.9127252,-1.3742491,3.114324,4.3677106,0.100203864,0.05968045112781955,2724.488460816126,3526.461713562013,5138.340357730263,0.04474245,cough
cough_338.wav,-309.29852,84.52805,2.3504975,19.14754,-14.034571,0.5087778,-0.9693548,-5.6364183,-11.418453,-3.7017555,-6.9201703,-9.754643,-4.3321896,0.39857548,-1.8257416,-0.63276273,-3.3840613,2.8113437,0.27329367,-2.6886013,0.08981851582687339,4094.333269554798,4587.110785392071,8884.644122456395,0.07474912,cough
cough_100.wav,-334.33698,128.64076,-32.874844,-15.660995,15.586863,0.8072717,-21.035305,2.136813,6.6921334,-5.8708544,-8.238791,-2.7753277,3.648003,-5.29418,-6.5429792,0.8285853,0.5874441,-3.9060683,0.36637688,-0.70222014,0.07808113302139037,2606.96179710323,2918.171132647073,3978.1584224598932,0.041421138,cough
cough_128.wav,-471.0846,92.47576,-0.7547414,3.277082,-1.9495536,-4.161265,2.0192845,-1.3486344,-6.1401234,-4.304951,-3.212848,-2.1466875,1.1360744,1.9152247,-0.66625684,-0.8557506,2.2216368,2.143395,4.5220647,3.884035,0.06067700374388753,3204.5339853784308,4380.640423352493,5884.445675427873,0.017683439,cough
cough_368.wav,-280.8358,126.40907,-17.209318,13.92677,-4.4191747,36.617527,-33.582245,13.162332,-19.381683,-25.29784,-1.5455302,4.494275,-13.624837,-4.191168,-1.4986881,-10.046516,-2.1755304,4.134624,-13.409044,-0.5349565,0.084521484375,3537.885622740566,3937.4426117617622,7180.126953125,0.048195817,cough
cough_164.wav,-311.64066,68.09716,-11.073807,6.197421,-23.360796,6.7060413,-2.0586786,2.7435648,-12.66958,-5.35007,-8.203309,-9.285399,-5.184447,0.7663576,-3.8575046,-6.397132,-3.4948006,0.34700832,-1.9952596,-4.2446694,0.0677043955813172,3216.945585554519,3359.0525950452766,7033.774492817541,0.082558446,cough
cough_213.wav,-333.12042,77.43528,-35.0463,-7.316375,-15.060681,-24.197832,-35.840694,-9.482223,0.7484943,-4.567598,-22.554289,2.1566737,0.7245324,-3.3881042,-9.492578,-4.5746236,2.1781833,5.7908483,-6.5109706,-9.020589,0.11091072328629033,4700.35318150382,4888.395616262058,10013.981382308468,0.019542847,cough
cough_72.wav,-216.06071,132.80008,-18.191584,42.98576,-0.06462859,19.155201,-7.7477827,10.6689,-8.819361,11.891331,-9.218474,-4.229608,-4.057985,-3.1515713,-6.5251727,-2.0411346,-4.3923674,-0.63562614,-0.8240268,-2.884462,0.07114753927139038,3231.4106963512436,3598.882670117485,6367.204211229947,0.09484169,cough
cough_355.wav,-219.92712,128.48024,-35.250874,11.849716,-22.875317,23.200348,-23.789646,11.249195,-27.265627,-16.931038,-4.642895,2.6808298,-7.5796447,-18.676315,-16.66662,-1.4817095,-5.382065,-3.7830307,-4.159552,-7.457837,0.0730276396780303,3367.212058976171,3859.2951144393382,7522.591885653409,0.08167049,cough
cough_229.wav,-472.62204,144.28798,-9.42231,24.995686,-0.22681054,-11.402789,-30.660156,-3.9906685,16.524754,0.14030695,0.16912176,7.6068864,5.88508,-3.0822117,-3.6290727,-6.6172795,0.42086306,8.769326,1.9318995,0.15908754,0.05098293138586957,3104.348057310404,4026.468527142471,6669.441554857337,0.013454414,cough
cough_160.wav,-426.0649,125.92685,-15.522663,22.988773,21.30446,18.564487,35.59425,8.897306,0.64372194,-0.54180163,-3.3030734,14.0297985,8.534368,-3.571801,3.377388,5.762489,3.7409368,4.254421,5.909899,3.7462077,0.014208984375,819.8663120073752,1376.063568449449,1564.3154296875,0.0730696,cough
cough_314.wav,-210.67099,117.02064,-45.916668,2.3546355,-12.610853,-10.267987,-13.750026,9.660207,1.9592981,-1.8145809,-3.268007,-13.211852,-22.138084,-22.948988,-10.639543,-8.13792,-13.824103,-8.386656,3.1592581,3.790761,0.05377604166666667,2302.455527563798,2845.751245311392,4022.115234375,0.18919621,cough
cough_428.wav,-606.4374,45.4693,2.1447198,14.779016,8.652769,11.921712,4.6007223,4.141185,-2.353223,0.76902735,0.38055542,-0.3318341,-1.1013466,-1.4943945,-1.4739485,-3.250463,-3.188889,-3.4135509,-7.1620345,-3.9674678,0.13905959612472468,6264.374512855885,5839.270571054799,13288.096961470952,0.004376928,cough
cough_82.wav,-319.1468,100.817505,18.054037,30.959726,-33.131718,11.276828,-7.4165187,13.80631,-3.7237751,-11.539832,10.2434435,11.857552,-2.700173,-15.640152,7.927293,2.6641924,-2.022778,-2.5791433,3.4939816,-0.58258283,0.13206326231664542,4630.23843749275,4427.6016475271545,9652.244100765307,0.027570274,cough
cough_131.wav,-138.43066,143.93344,-70.39476,19.448017,-20.3104,17.133167,-14.813621,0.12539916,7.466339,-18.526512,2.2222567,-16.426422,-2.1365862,-10.239505,-2.5067234,4.6849637,-8.05782,1.3757917,-9.95514,2.9009936,0.09864882172131148,3190.0172493036107,2824.252544814373,6035.706967213115,0.19798057,cough
cough_289.wav,-416.3133,108.87392,1.6178887,16.516893,-2.611343,15.776008,6.268881,-1.7003759,-1.3384265,7.976724,-0.98047477,-2.2217257,-1.139034,-0.8728692,-5.2324185,-4.0608287,1.8170756,2.9370892,3.1832404,-1.249955,0.04522235576923077,2985.974285861782,4152.114755906472,6722.6084017035955,0.025500998,cough
cough_284.wav,-304.99893,40.905304,-4.2966466,18.874603,9.62232,10.169553,15.115024,4.2369595,1.0825669,4.8021045,1.8104259,-2.2886138,-3.0387895,2.0543947,-1.489014,2.6534312,4.791465,-5.0290627,-4.0961905,1.1736113,0.21704980739265928,7423.499777335779,6275.5431300193595,15527.169267226454,0.036824547,cough
cough_137.wav,-333.1989,233.51363,-55.21815,-19.623346,46.10012,-15.73219,-15.431335,16.47609,-14.531201,-14.438211,12.848591,-5.2790313,-10.379042,10.827825,0.5010343,-8.646233,5.110113,1.3369129,-4.8143096,3.504194,0.053901097283291455,1665.1633722477982,1776.5770286151762,2873.360945351759,0.049357336,cough
cough_48.wav,-460.988,113.15353,-38.952927,34.89871,-6.7683725,9.299094,5.456501,-5.950036,3.8976016,-9.212393,3.6468897,-0.23772123,1.1333108,-1.8928052,-4.466553,1.9461374,-1.2088526,2.2468772,-4.2712064,-2.116789,0.10553178630891394,3988.742117586136,4244.945816190552,7694.079789959016,0.0054854956,cough
cough_353.wav,-323.859,53.959152,-69.794716,-5.1425886,-24.93372,-4.9941835,0.2921783,2.0373023,-2.574852,10.113036,2.776577,-5.7966375,-2.622906,4.621187,4.3126426,10.663562,-2.5993588,-1.6405152,8.992016,1.4134109,0.14644656416889185,4640.744950949565,3883.422605381669,8604.627719772196,0.06589547,cough
cough_401.wav,-321.0922,106.27333,-10.315548,5.533229,-10.400351,5.8697686,-20.321613,0.19287667,22.690498,-2.635921,-14.764399,-10.290027,3.3584228,0.5136206,1.4949588,10.566298,4.239755,4.4843016,2.9725113,-5.606634,0.05593505859375,3093.4961603221554,3810.890289470601,6714.160400390625,0.05298458,cough
cough_294.wav,-346.61362,104.46526,-20.109539,26.930382,-14.883966,26.570711,-7.437922,6.3482475,-13.673203,-7.397156,-20.578186,0.74236256,-5.8551693,1.2242323,2.4299045,-6.8135276,12.013902,-0.7066902,2.2215831,-1.914946,0.08624009683098592,3473.205445069335,3878.0563732154665,7586.663044674296,0.03288426,cough
cough_22.wav,-288.92496,106.85857,-8.458088,21.405054,-6.3816295,3.4893522,4.8444295,-0.84760696,21.648424,1.7832085,-0.21245791,5.328098,-1.1340299,3.805247,-1.4358803,3.1419659,3.0027971,-1.5870951,2.8960767,-0.36032248,0.06455036450924609,2917.807190040912,3153.878907215555,5925.686788762447,0.057707112,cough
cough_170.wav,-395.0452,96.2129,-5.6903853,1.14245,-23.074173,20.853413,-9.504961,4.953544,-10.823642,-11.241266,-11.864581,-1.0109197,2.40141,-2.7334247,-6.233918,0.1783013,-1.1476854,-9.680016,-2.0167062,-1.9276531,0.10364382239382239,3658.4705913298485,3817.1604617057083,7727.177470439189,0.020849789,cough
